,lead_number,lead_origin,lead_source,do_not_email,converted,totalvisits,ttime_on_site,pg_view_pv,last_activity,country,specialization,curr_occupation,reason_behind_course,tags,city,avail_free_copy
7153,594630,Landing Page Submission,Organic Search,0,0,11.0,340.0,4.0,Email Link Clicked,India,International Business,Unemployed,Better Career Prospects,Interested in other courses,Mumbai,1
7154,594622,API,Google,0,0,3.0,88.0,1.5,SMS Sent,India,,Unemployed,Better Career Prospects,,Mumbai,0
7155,594617,Landing Page Submission,Direct Traffic,0,0,3.0,515.0,3.0,Email Opened,India,Human Resource Management,Unemployed,Better Career Prospects,,Other Cities,1
7156,594596,Landing Page Submission,Direct Traffic,0,1,5.0,1295.0,5.0,Email Opened,India,"Banking, Investment And Insurance",Student,Better Career Prospects,Will revert after reading the email,Mumbai,1
7157,594594,API,Olark Chat,0,0,3.0,1795.0,1.5,Olark Chat Conversation,India,Finance Management,Unemployed,Better Career Prospects,Interested in other courses,Mumbai,1
7158,594589,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,Ringing,Mumbai,0
7159,594584,API,Google,0,1,3.0,1190.0,3.0,SMS Sent,India,,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,0
7160,594569,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,,Mumbai,0
7161,594568,Landing Page Submission,Organic Search,1,0,5.0,623.0,5.0,Email Bounced,India,International Business,Unemployed,Better Career Prospects,Ringing,Mumbai,1
7162,594553,Landing Page Submission,Google,0,0,3.0,62.0,3.0,Email Link Clicked,India,Human Resource Management,Unemployed,Better Career Prospects,Interested in other courses,Thane & Outskirts,0
7163,594547,Landing Page Submission,Direct Traffic,0,0,3.0,204.0,3.0,Olark Chat Conversation,India,Marketing Management,Unemployed,Better Career Prospects,switched off,Mumbai,0
7164,594532,API,Olark Chat,0,0,0.0,0.0,0.0,Email Link Clicked,India,,Unemployed,Better Career Prospects,Already a student,Mumbai,0
7165,594531,Landing Page Submission,Direct Traffic,0,1,2.0,111.0,2.0,Email Opened,India,Healthcare Management,Working Professional,Better Career Prospects,Closed by Horizzon,Mumbai,1
7166,594523,Landing Page Submission,Google,0,1,4.0,752.0,4.0,Email Opened,India,Finance Management,Working Professional,Better Career Prospects,Will revert after reading the email,Mumbai,0
7167,594521,API,Direct Traffic,0,1,2.0,1441.0,2.0,SMS Sent,India,IT Projects Management,Working Professional,Better Career Prospects,Will revert after reading the email,Mumbai,0
7168,594506,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,Marketing Management,Working Professional,Better Career Prospects,Interested in other courses,Mumbai,0
7169,594504,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,,Mumbai,0
7170,594496,API,Google,0,1,10.0,932.0,2.5,Page Visited on Website,India,Business Administration,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,0
7171,594486,API,Organic Search,0,1,2.0,869.0,1.0,SMS Sent,India,Operations Management,Working Professional,Better Career Prospects,Will revert after reading the email,Mumbai,0
7172,594482,Landing Page Submission,Google,0,1,4.0,1529.0,4.0,Email Opened,India,Marketing Management,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,0
7173,594464,API,Olark Chat,0,0,0.0,0.0,0.0,SMS Sent,India,,Unemployed,Better Career Prospects,,Mumbai,0
7174,594456,Lead Add Form,Reference,0,1,0.0,0.0,0.0,SMS Sent,India,,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,0
7175,594447,API,Olark Chat,0,1,1.0,1186.0,1.0,SMS Sent,India,Operations Management,Unemployed,Better Career Prospects,,Thane & Outskirts,1
7176,594428,Landing Page Submission,Direct Traffic,0,1,5.0,484.0,5.0,SMS Sent,India,"Banking, Investment And Insurance",Unemployed,Better Career Prospects,,Mumbai,0
7177,594411,API,Google,0,1,2.0,837.0,1.0,SMS Sent,India,,Unemployed,Better Career Prospects,,Mumbai,0
7178,594407,API,Organic Search,0,1,3.0,1228.0,1.5,SMS Sent,India,,Unemployed,Better Career Prospects,,Mumbai,0
7179,594406,Landing Page Submission,Google,0,0,4.0,228.0,4.0,Page Visited on Website,India,Supply Chain Management,Unemployed,Better Career Prospects,in touch with EINS,Other Cities of Maharashtra,0
7180,594404,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,,Mumbai,0
7181,594400,API,Google,0,0,3.0,1314.0,1.5,Email Link Clicked,India,,Unemployed,Better Career Prospects,Already a student,Mumbai,0
7182,594393,Landing Page Submission,Google,0,1,4.0,1098.0,4.0,Email Opened,India,Finance Management,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,0
7183,594387,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,Ringing,Mumbai,0
7184,594381,Landing Page Submission,Direct Traffic,0,0,5.0,124.0,2.5,Page Visited on Website,India,Human Resource Management,Unemployed,Better Career Prospects,Already a student,Thane & Outskirts,1
7185,594377,Landing Page Submission,Direct Traffic,0,0,1.0,419.0,1.0,Converted to Lead,India,Human Resource Management,Unemployed,Better Career Prospects,Already a student,Thane & Outskirts,1
7186,594374,Landing Page Submission,Direct Traffic,0,1,2.0,861.0,2.0,Email Opened,India,Healthcare Management,Housewife,Better Career Prospects,Closed by Horizzon,Mumbai,1
7187,594369,Lead Add Form,Reference,0,1,1.0,938.0,1.0,Email Opened,India,Human Resource Management,Working Professional,Better Career Prospects,Closed by Horizzon,Other Cities,0
7188,594367,API,Direct Traffic,0,1,5.0,306.0,1.25,Email Opened,India,,Unemployed,Better Career Prospects,,Mumbai,0
7189,594366,API,Google,0,1,4.0,699.0,4.0,SMS Sent,India,IT Projects Management,Unemployed,Better Career Prospects,,Thane & Outskirts,0
7190,594361,Landing Page Submission,Google,0,1,4.0,666.0,2.0,SMS Sent,India,Human Resource Management,Unemployed,Better Career Prospects,,Other Cities,0
7191,594343,Landing Page Submission,Direct Traffic,0,0,2.0,1107.0,2.0,Email Opened,India,Marketing Management,Working Professional,Better Career Prospects,Ringing,Other Metro Cities,1
7192,594334,Landing Page Submission,Google,0,0,5.0,98.0,2.5,Form Submitted on Website,India,Healthcare Management,Unemployed,Better Career Prospects,Ringing,Mumbai,0
7193,594329,Landing Page Submission,Google,0,1,3.0,1839.0,3.0,Email Opened,India,Marketing Management,Working Professional,Better Career Prospects,Will revert after reading the email,Other Cities of Maharashtra,0
7194,594301,API,Olark Chat,0,0,0.0,0.0,0.0,Email Link Clicked,India,,Unemployed,Better Career Prospects,,Mumbai,0
7195,594251,Landing Page Submission,Direct Traffic,0,1,2.0,932.0,2.0,Email Opened,India,Operations Management,Unemployed,Better Career Prospects,Closed by Horizzon,Other Cities,0
7196,594241,Landing Page Submission,Direct Traffic,0,0,1.0,86.0,1.0,Converted to Lead,India,Human Resource Management,Unemployed,Better Career Prospects,Interested in other courses,Thane & Outskirts,1
7197,594221,Landing Page Submission,Organic Search,0,0,3.0,89.0,1.5,Email Opened,India,"Banking, Investment And Insurance",Student,Better Career Prospects,Already a student,Mumbai,1
7198,594222,Landing Page Submission,Direct Traffic,0,0,2.0,37.0,2.0,Olark Chat Conversation,India,IT Projects Management,Student,Better Career Prospects,Already a student,Mumbai,1
7199,594218,Landing Page Submission,Direct Traffic,0,1,3.0,1348.0,3.0,Email Opened,India,Human Resource Management,Unemployed,Better Career Prospects,Closed by Horizzon,Mumbai,1
7200,594179,API,Google,0,0,1.0,150.0,1.0,Converted to Lead,India,,Unemployed,Better Career Prospects,Interested in other courses,Mumbai,0
7201,594161,Landing Page Submission,Direct Traffic,1,0,2.0,712.0,2.0,SMS Sent,India,Healthcare Management,Unemployed,Better Career Prospects,number not provided,Mumbai,1
7202,594160,Landing Page Submission,Direct Traffic,0,1,2.0,1764.0,2.0,Email Opened,India,Human Resource Management,Unemployed,Better Career Prospects,Closed by Horizzon,Mumbai,1
7203,594150,Landing Page Submission,Google,0,0,3.0,287.0,3.0,Email Opened,India,Finance Management,Unemployed,Better Career Prospects,switched off,Thane & Outskirts,0
7204,594137,Landing Page Submission,Direct Traffic,0,1,5.0,1816.0,5.0,Page Visited on Website,India,Supply Chain Management,Unemployed,Better Career Prospects,,Other Cities,0
7205,594128,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,Already a student,Mumbai,0
7206,594120,Landing Page Submission,Organic Search,0,0,5.0,244.0,5.0,SMS Sent,India,Media and Advertising,Unemployed,Better Career Prospects,invalid number,Other Metro Cities,1
7207,594111,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,,Mumbai,0
7208,594108,Lead Add Form,Reference,0,1,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,Closed by Horizzon,Mumbai,0
7209,594106,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,,Mumbai,0
7210,594102,Landing Page Submission,Direct Traffic,1,0,6.0,1403.0,6.0,Unsubscribed,Australia,Supply Chain Management,Unemployed,Better Career Prospects,Not doing further education,Mumbai,0
7211,594089,Lead Add Form,Reference,0,1,1.0,884.0,1.0,Email Opened,India,Finance Management,Working Professional,Better Career Prospects,Closed by Horizzon,Mumbai,1
7212,594083,Landing Page Submission,Organic Search,0,1,4.0,3.0,4.0,SMS Sent,India,Travel and Tourism,Working Professional,Better Career Prospects,Will revert after reading the email,Other Metro Cities,1
7213,594072,Landing Page Submission,Direct Traffic,0,0,4.0,60.0,2.0,Page Visited on Website,India,"Banking, Investment And Insurance",Unemployed,Better Career Prospects,Graduation in progress,Mumbai,1
7214,594063,Lead Add Form,Reference,0,1,0.0,0.0,0.0,Email Opened,India,,Working Professional,Better Career Prospects,Closed by Horizzon,Mumbai,0
7215,594057,API,Google,0,1,2.0,1599.0,1.0,SMS Sent,India,Supply Chain Management,Working Professional,Better Career Prospects,Will revert after reading the email,Mumbai,0
7216,594049,Landing Page Submission,Google,0,1,2.0,1508.0,2.0,SMS Sent,India,Human Resource Management,Unemployed,Better Career Prospects,,Mumbai,0
7217,594048,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,,Mumbai,0
7218,594041,Landing Page Submission,Direct Traffic,1,0,2.0,150.0,2.0,SMS Sent,India,Finance Management,Unemployed,Better Career Prospects,Ringing,Other Cities of Maharashtra,0
7219,594038,Lead Add Form,Welingak Website,0,1,1.0,1162.0,1.0,SMS Sent,India,,Unemployed,Better Career Prospects,,Mumbai,0
7220,594037,Landing Page Submission,Direct Traffic,0,1,4.0,1606.0,4.0,Email Opened,India,Human Resource Management,Unemployed,Better Career Prospects,Will revert after reading the email,Other Cities,1
7221,594035,Landing Page Submission,Google,0,0,4.0,30.0,2.0,Olark Chat Conversation,India,IT Projects Management,Unemployed,Better Career Prospects,Diploma holder (Not Eligible),Mumbai,0
7222,594031,Lead Add Form,Welingak Website,0,1,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,,Mumbai,0
7223,594029,Landing Page Submission,Direct Traffic,0,0,3.0,193.0,3.0,Olark Chat Conversation,India,Finance Management,Unemployed,Better Career Prospects,Already a student,Mumbai,1
7224,594024,Landing Page Submission,Google,1,0,5.0,497.0,5.0,Unsubscribed,India,E-Business,Unemployed,Better Career Prospects,Interested  in full time MBA,Other Cities,1
7225,594010,Landing Page Submission,Direct Traffic,0,0,3.0,178.0,1.5,SMS Sent,United Kingdom,Finance Management,Unemployed,Better Career Prospects,,Mumbai,1
7226,594003,API,Olark Chat,0,0,0.0,0.0,0.0,Olark Chat Conversation,India,,Unemployed,Better Career Prospects,Interested in other courses,Mumbai,0
7227,593999,API,Organic Search,0,1,5.0,1184.0,5.0,SMS Sent,India,Operations Management,Working Professional,Better Career Prospects,Will revert after reading the email,Mumbai,0
7228,593992,API,Google,0,1,2.0,1265.0,2.0,SMS Sent,India,,Unemployed,Better Career Prospects,,Mumbai,0
7229,593990,Landing Page Submission,Organic Search,0,1,4.0,1216.0,4.0,SMS Sent,India,Operations Management,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,0
7230,593985,Landing Page Submission,Direct Traffic,0,1,5.0,253.0,5.0,Email Opened,India,Supply Chain Management,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,1
7231,593980,API,Olark Chat,0,1,0.0,0.0,0.0,Olark Chat Conversation,India,Supply Chain Management,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,0
7232,593977,API,Direct Traffic,0,0,2.0,79.0,2.0,Olark Chat Conversation,India,,Unemployed,Better Career Prospects,Interested in other courses,Mumbai,0
7233,593968,Landing Page Submission,Direct Traffic,0,0,2.0,338.0,2.0,Email Link Clicked,India,Finance Management,Unemployed,Better Career Prospects,Not doing further education,Mumbai,1
7234,593962,Lead Add Form,Welingak Website,0,1,1.0,1058.0,1.0,Email Opened,India,Operations Management,Unemployed,Better Career Prospects,Will revert after reading the email,Thane & Outskirts,0
7235,593961,API,Olark Chat,0,1,0.0,0.0,0.0,SMS Sent,India,Marketing Management,Unemployed,Better Career Prospects,Will revert after reading the email,Other Cities,0
7236,593953,Landing Page Submission,Direct Traffic,0,1,3.0,1298.0,3.0,SMS Sent,India,Supply Chain Management,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,1
7237,593946,API,Organic Search,0,0,6.0,1439.0,6.0,SMS Sent,India,,Unemployed,Better Career Prospects,,Mumbai,0
7238,593945,Landing Page Submission,Direct Traffic,0,1,5.0,1062.0,2.5,Email Opened,India,Human Resource Management,Unemployed,Better Career Prospects,Will revert after reading the email,Other Cities,0
7239,593929,Lead Add Form,Reference,1,1,0.0,0.0,0.0,SMS Sent,India,,Unemployed,Better Career Prospects,,Mumbai,0
7240,593916,API,Direct Traffic,0,1,10.0,1324.0,2.0,SMS Sent,India,,Unemployed,Better Career Prospects,,Mumbai,0
7241,593913,Landing Page Submission,Direct Traffic,0,0,1.0,42.0,1.0,Converted to Lead,India,Human Resource Management,Unemployed,Better Career Prospects,,Other Cities,1
7242,593909,API,Olark Chat,0,0,1.0,192.0,1.0,Olark Chat Conversation,India,,Unemployed,Better Career Prospects,,Mumbai,0
7243,593891,API,Organic Search,0,1,5.0,1135.0,2.5,Email Opened,India,,Unemployed,Better Career Prospects,Closed by Horizzon,Other Cities,0
7244,593876,Landing Page Submission,Direct Traffic,0,1,3.0,177.0,1.5,SMS Sent,India,Operations Management,Unemployed,Better Career Prospects,Busy,Mumbai,1
7245,593872,Landing Page Submission,Organic Search,0,1,11.0,1914.0,3.67,SMS Sent,India,Business Administration,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,1
7246,593868,API,Olark Chat,0,0,3.0,190.0,3.0,Olark Chat Conversation,India,Business Administration,Unemployed,Better Career Prospects,,Mumbai,0
7247,593866,Landing Page Submission,Direct Traffic,0,0,2.0,126.0,2.0,Converted to Lead,India,Finance Management,Unemployed,Better Career Prospects,,Mumbai,1
7248,593865,Landing Page Submission,Organic Search,0,0,3.0,504.0,3.0,Converted to Lead,India,,Unemployed,Better Career Prospects,,Mumbai,0
7249,593864,API,Olark Chat,0,1,0.0,0.0,0.0,SMS Sent,India,Human Resource Management,Working Professional,Better Career Prospects,Will revert after reading the email,Mumbai,0
7250,593860,API,Organic Search,0,1,4.0,816.0,4.0,SMS Sent,India,Marketing Management,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,0
7251,593857,API,Organic Search,0,0,1.0,233.0,1.0,Converted to Lead,India,,Unemployed,Better Career Prospects,Already a student,Mumbai,0
7252,593852,Landing Page Submission,Google,0,0,5.0,132.0,5.0,SMS Sent,India,Finance Management,Unemployed,Better Career Prospects,switched off,Mumbai,0
7253,593850,Lead Add Form,Reference,0,1,0.0,0.0,0.0,SMS Sent,India,,Unemployed,Better Career Prospects,Will revert after reading the email,Mumbai,0
7254,593834,Landing Page Submission,Google,0,0,2.0,269.0,2.0,SMS Sent,India,Business Administration,Unemployed,Better Career Prospects,Ringing,Other Cities of Maharashtra,0
7255,593831,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,Interested  in full time MBA,Mumbai,0
7256,593828,API,Olark Chat,0,0,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,Interested in other courses,Mumbai,0
7257,593829,Landing Page Submission,Direct Traffic,0,0,3.0,1613.0,3.0,Email Opened,India,Business Administration,Unemployed,Better Career Prospects,Already a student,Mumbai,1
7258,593827,API,Olark Chat,0,0,0.0,0.0,0.0,Olark Chat Conversation,India,,Unemployed,Better Career Prospects,,Mumbai,0
7259,593824,Landing Page Submission,Google,0,1,4.0,1500.0,4.0,SMS Sent,India,IT Projects Management,Unemployed,Better Career Prospects,Will revert after reading the email,Thane & Outskirts,0
7260,593818,Landing Page Submission,Google,0,0,4.0,188.0,2.0,Email Opened,India,Travel and Tourism,Unemployed,Better Career Prospects,Ringing,Mumbai,0
7261,593816,Landing Page Submission,Organic Search,0,0,6.0,360.0,6.0,SMS Sent,India,Human Resource Management,Unemployed,Better Career Prospects,,Thane & Outskirts,0
7262,593806,Landing Page Submission,Organic Search,1,0,5.0,535.0,2.5,Page Visited on Website,India,Travel and Tourism,Unemployed,Better Career Prospects,Not doing further education,Mumbai,0
7263,593802,API,Olark Chat,0,1,0.0,0.0,0.0,Email Opened,India,,Unemployed,Better Career Prospects,Closed by Horizzon,Mumbai,0
7264,593801,API,Olark Chat,0,0,0.0,0.0,0.0,Olark Chat Conversation,India,,Unemployed,Better Career Prospects,,Mumbai,0
